*_id,title,authorname,rating,voters_count,gender,hometown,books_num,works_count,publisher
14616,Descendant of Darkness (ALMOST HUMAN ~ The Second Trilogy (Volume 2)),Melanie Nowak,4.15,132,female,,10,29,
14617,...And I Blinked,Tiffany D. Brown,5,2,female,,2,2,
14618,The Creeping,Alexandra Sirowy,3.66,2754,female,,3,3,Simon  Schuster Books for Young Readers
14619,"Power (Soul Savers, #4)",Kristie Cook,4.43,2440,female,"Phoenix, Arizona",10,66,Ang'dora Productions
14620,Captain Scott,Ranulph Fiennes,4.29,699,male,Glasgow,10,70,Coronet Books
14621,"Dare to Believe (The Gray Court, #1)",Dana Marie Bell,3.8,3515,female,"Philadelphia, PA",10,56,"Samhain Publishing, Ltd."
14622,"Mother's Journals: Parts 1, 2 and 3",Zada Connaway,2.67,3,,,1,1,Publish America
14623,Teddy: Her Book: A Story of Sweet Sixteen,Anna Chapin Ray,3,4,female,"Westfield, Massachusetts",10,37,
14624,"Haunted Moon (Moon Coven, #0.5)",K.B. Miller,4.18,287,female,"Baltimore, Maryland",10,18,BKC Publishing
14625,"A Stone in the Sea (Bleeding Stars, #1)",A.L. Jackson,4.03,11068,,,10,44,
14626,Full Black (Scot Harvath #11),Brad Thor,4.27,18021,male,,10,52,Atria
14627,The Forgotten: Aten's Last Queen,J. Lynn Else,3.97,182,female,"Moose Lake, MN",5,5,BookBaby
14628,The Thief of Always,Clive Barker,4.19,28719,,Liverpool,10,414,HarperCollins Publishers
14629,Chronicles of The Blood Countess,Melinda De Ross,4.62,13,female,Alexandria,10,37,
14630,"Highlander in her Bed (Highlander, #1)",Allie Mackay,3.7,1533,female,,10,57,Signet Eclipse
14631,"calizona: Season 2 (Calizona, #2)",Ralph Rotten,4.2,5,male,Calizona,10,14,RottenApplePublishing.com
14632,Foreign Babes in Beijing: Behind the Scenes of a New China,Rachel DeWoskin,3.48,1105,female,,9,9,W. W. Norton  Company
14633,Goodbye Stranger,Rebecca Stead,3.93,11772,female,New York City,10,11,Wendy Lamb Books
14634,A Dog Named Leaf: The Hero from Heaven Who Saved My Life,Allen Anderson,4.05,172,male,,10,36,Globe Pequot / Lyons Press
14635,"The Brilliant World of Tom Gates (Tom Gates, #1)",Liz Pichon,4.14,8721,,,10,235,Scholastic
14636,"Battered (Toxic Thoughts, #1)",Juanita Ray,4.14,166,female,Heart's Delight,10,10,Juanita Ray
14637,"Into the Drowning Deep (Rolling in the Deep, #1)",Mira Grant,4.03,10831,female,"Martinez, California",10,37,
14638,"Logan's Acadian Wolves (Immortals of New Orleans, #4)",Kym Grosso,4.43,2557,female,,10,26,Createspace Independent Publishing Platform
14639,They Never Came Home,Lois Duncan,3.49,1634,female,"Philadelphia, PA",10,56,Laurel Leaf
14640,"A Darker Shade of Magic (Shades of Magic, #1)",V.E. Schwab,4.09,167962,female,,10,44,Tor Books
14641,"Descension (Mystic, #1)",B.C. Burgess,3.92,2512,female,,10,47,Bandit Publishing
14642,Desert Magnolia 2nd edition,Dedra L. Stevenson,5,1,female,,10,12,Blue Jinni Media
14643,"Bite Marks (Jaz Parks, #6)",Jennifer Rardin,4.08,3882,female,,10,15,Orbit
14644,A Second Chance in Paradise,Tom Winton,3.72,79,male,"New York, N.Y.",10,22,Tom Winton
14645,Enchanted (Woodcutter Sisters #1; Books of Arilland #1),Alethea Kontis,3.74,15909,female,"Burlington, VT",10,104,Harcourt Children's Books
14646,"Dark Space (Dark Space, #1)",Jasper T. Scott,3.57,3806,male,Calgary,10,48,Anthem Press
14647,"Spellsinger (Spellsinger, #1)",Alan Dean Foster,3.86,6361,male,"New York, New York",10,325,iBooks
14648,"Heart (Heart, #1)",Misha Fitt,3.57,7,female,Sydney,2,2,
14649,Counterpart,H. Schussman,3.92,13,female,,3,3,
14650,"The Judas Strain (Sigma Force, #4)",James Rollins,4.15,27954,male,"Chicago, IL",10,87,William Morrow
14651,Who Says You Can't Go Home?,Jaimie Hope,4.63,19,female,New York,10,29,Publish America
14652,And They All Fall Down,Ashley DiMuzio,5,1,female,,1,1,Createspace.com
14653,The Cheese Monkeys,Chip Kidd,3.75,5448,male,"Reading, Pennsylvania",10,62,Harper Perennial
14654,When the Tripods Came,John Christopher,3.78,3760,male,"Huyton, Lancashire",10,110,Simon Pulse
14655,المنطق السداسي,فوزي عبده,4.83,125,,,6,6,ببلومانيا للنشروالتوزيع
14656,"Arise (Hereafter, #2)",Tara Hudson,3.93,5018,female,Oklahoma,7,7,HarperCollinsPublishers
14657,"To Seduce a Witch's Heart (Love and Magic, #1)",Nadine Mutas,4.24,868,female,,8,8,
14658,"Dark Union (Descent, #3)",S.M. Reine,3.9,1936,female,,10,104,Red Iris Books
14659,Living Lies (Harbored Secrets #1),Natalie Walters,4.28,531,female,,3,3,Fleming H. Revell Company
14660,"Secondhand Heart (The Spotlight, #1)",Kristen Strassel,3.67,64,female,,10,86,Kristen Strassel
14661,The Cheating Wives Club: Women are dying to join,D.J. Jouett,4.3,23,male,Austin,5,5,
14662,في علبة الضوء,رلى الجردي,4.78,9,,,3,3,دار الآداب
14663,Not Dead in the Heart of Dixie,R.M. Kralik,4.12,41,,,2,2,CreateSpace Independent Publishing Platform
14664,Calling Invisible Women,Jeanne Ray,3.41,5627,female,San Diego CA,10,23,Crown
14665,"Cameron's Contract (Enthrall, #5)",Vanessa Fewings,4.54,907,,,10,25,VMK
14666,"Faulty Fate (Faulty, #3)",Kaleb Kilton,3.5,14,,,10,13,
14667,Smiting the Bear: The Last Stand of Comrade Fox (The Life and Times of Archibald Brinsley Fox 2),Stewart Hennessey,4.47,19,,,6,6,Nemesis
14668,Under By Treaty,Kayla Stonor,3.67,266,female,,10,14,Smashwords Edition
14669,"Cast in Shadow (Chronicles of Elantra, #1)",Michelle Sagara,3.79,15787,female,,10,41,Luna
14670,Horizon (Soul Guardians #3),Kim Richardson,4.15,1438,female,,10,63,Riverbend Press
14671,Coada,Dragos Voicu,4.24,17,male,Bucharest,3,3,Cartea Romaneasca
14672,Mystery Man (Mystery Man #1),Colin Bateman,3.98,2048,male,"Bangor, County Down, Northern Ireland",10,59,Headline
14673,"Revenge & the Zombie Apocalypse (Zombie Apocalypse, #3)",Chelsea Luna,4,218,female,,10,19,
14674,Quintspinner: A Pirate's Quest,Dianne Greenlay,3.71,130,female,,8,8,Createspace Independent Publishing Platform
14675,"Can You Keep a Secret? (Delicious, #1)",Isabella Kruger,3.81,77,female,Durban,10,19,Amazon Digital
14676,"The Few: The American ""Knights of the Air"" Who Risked Everything to Fight in the Battle of Britain",Alex Kershaw,4.03,1463,male,York,10,15,Da Capo Press
14677,Beyond Hercules,Paul A. Bussard,4.47,19,male,"Wichita, KS",3,3,Montag Press
14678,Magic Undying (Dragon's Gift: The Seeker #1),Linsey Hall,4.22,2734,female,,10,61,
14679,Devil's Brae,Faith Mortimer,4.08,63,female,Manchester,10,29,
14680,"Ashes to Ashes and Cinder to Cinder  (The Grimm Diaries Prequels, #2)",Cameron Jace,3.74,1614,male,Aachen,10,75,
14681,Snapshot,Lis Wiehl,3.91,1093,female,"Seattle, WA",10,30,Thomas Nelson
14682,"Weapon of My Delusion, Part 2: To Fade Out Than Burn Away",B.C. Szot,5,3,,,2,2,Lulu.com
14683,In Dubious Battle,John Steinbeck,3.89,10936,male,"Salinas Valley, California",10,360,Penguin Classics
14684,"As Chimney Sweepers Come to Dust (Flavia de Luce, #7)",Alan Bradley,3.95,22509,male,Toronto,10,22,Delacorte Press
14685,Forever in Time,Nicky Charles,3.97,1450,female,,10,18,Feedbooks.com
14686,"Fall of Night (The Morganville Vampires, #14)",Rachel Caine,4.23,10755,female,,10,183,New American Library
14687,A Spy In Time,Imraan Coovadia,3.07,45,male,Durban,10,13,California Coldblood Books
14688,"The Schwa Was Here (Antsy Bonano, #1)",Neal Shusterman,3.92,8924,male,"Brooklyn, New York",10,89,Penguin Books
14689,"Edsel (Detroit, #4)",Loren D. Estleman,3.55,91,male,"Ann Arbor, Michigan",10,216,Mysterious Press
14690,Stolen Lives: Twenty Years in a Desert Jail,Malika Oufkir,4.11,27224,female,,3,3,Hyperion Books
14691,Ctrl-Z,Andrew Norriss,4.03,70,,,10,18,Puffin
14692,Passport through Darkness: A True Story of Danger and Second Chances,Kimberly L. Smith,4.17,862,,,3,3,David C Cook
14693,"The Vision (Fallen Star, #3)",Jessica Sorensen,4.15,13277,female,,10,253,
14694,A Summer Affair,Elin Hilderbrand,3.69,28800,,,10,50,Little Brown and Company
14695,The Degüello,SAZ,4.15,126,male,,1,1,Lulu.com
14696,Places I Never Meant To Go,Shay Lynam,3.9,29,,,5,5,Shay Lynam
14697,"The Wayfarer Redemption (Wayfarer Redemption, #1)",Sara Douglass,3.95,15785,female,Penola,10,60,Tor Fantasy
14698,The Wolfman,Nicholas Pekearo,3.92,738,male,New York,2,2,Tor Books
14699,The Key to Rebecca,Ken Follett,3.89,25604,,Cardiff,10,200,NAL
14700,"3rd Degree (Women's Murder Club, #3)",James Patterson,4.02,71400,male,"Newburgh, New York",10,678,Grand Central Publishing
14701,"Bed of Roses (Bride Quartet, #2)",Nora Roberts,4.12,54686,female,"Silver Spring, Maryland",10,846,Berkley Books
14702,"Bloodsucking Fiends (A Love Story, #1)",Christopher Moore,3.94,57700,male,"Toledo, Ohio",10,34,HarperCollins
14703,"Area 51 (Area 51, #1)",Robert Doherty,3.8,3869,,,10,21,
14704,"Blue (Ann Fay Honeycutt, #1)",Joyce Moyer Hostetter,4.3,829,female,,10,10,Calkins Creek
14705,"Molloy, Malone Dies, The Unnamable (The Trilogy, #1-3)",Samuel Beckett,4.28,7903,male,Foxrock (Dublin),10,372,Everyman's Library
14706,"The Fields of Lemuria: Keo, Part II (Purge of Babylon, #3.2)",Sam Sisavath,4.32,948,male,,10,42,
14707,Cosmos,Carl Sagan,4.36,106699,male,New York,10,78,
14708,Hayden Heyer and the Twin Guardians (Hayden Heyer #1),D. Perdue Henderson,4.38,8,female,Milwaukee,4,4,Twin Guardian Publishing
14709,Wildchilds,Eugenia Melian,4.27,37,female,,1,1,Fashion Sphinx Books
14710,La sombra invisible,Virginia Alvarado,4.7,10,female,Badalona,1,1,Atlantis Ediciones
14711,The Decision,Penny Vincenzi,3.75,2798,female,,10,45,Headline Review
14712,MADAM PRESIDENT,Jerry Beller,4.55,33,male,"Vernon, Texas",10,89,Jamerica Publishing
14713,Literary Outlaw: The Life and Times of William S. Burroughs,Ted Morgan,4.14,1813,male,Geneva,10,23,Holt
14714,My Worst Best Friend,Dyan Sheldon,3.28,756,female,,10,82,Candlewick Press (MA)
14715,"The Preacher (Patrik Hedström, #2)",Camilla Läckberg,3.78,28904,,"Fjällbacka, Västra Götaland County",10,65,Pegasus Crime
14716,"The Girl Who Dared to Lead (The Girl Who Dared, #5)",Bella Forrest,4.36,2791,female,,10,172,
14717,"A Measure of Disorder (Mother-Earth, #1)",Alan  Tucker,3.98,253,male,"Medford, OR",10,10,"MAD Design, Inc."
14718,Warriors of the Black Shroud,Peter  Howe,3.38,55,,,6,6,HarperCollins
14719,Soldier X,Don L. Wulffson,4.14,3031,male,Los Angeles,10,43,Speak
14720,Shadows of Krandom,David B. Floyd Jr.,3.6,5,male,,1,1,Xlibris
14721,"Enthrall Sessions Trilogy (Enthrall, #1-3)",Vanessa Fewings,4.53,558,,,10,25,VMK
14722,Dancing at the Rascal Fair,Ivan Doig,4.22,5853,male,"White Sulphur Springs, Montana",10,32,Scribner
14723,The Vampire Hunters: Book One of the Vampire Hunters Trilogy,Scott M. Baker,4.25,68,male,,10,21,Scott M. Baker
14724,"Spy Line (Bernard Samson, #5)",Len Deighton,4.03,2207,male,London,10,85,Ballantine Books
14725,Closure,Lissette E. Manning,4.16,31,female,,10,22,L. D. B. Press
14726,"Luca's Magic Embrace (Immortals of New Orleans, #2)",Kym Grosso,4.23,3101,female,,10,26,
14727,The New Hunger,Isaac Marion,3.92,4772,male,Mount Vernon,10,26,Zola Books
14728,"Cry Like A Girl (Like A Girl, #1)",K.E. Garvey,4.67,6,female,New Jersey,6,6,K.E. Garvey
14729,Lethal,K.H. Kate,4.28,148,female,,1,1,
14730,"Revenge of the Spellmans (The Spellmans, #3)",Lisa Lutz,4.14,16399,female,,10,14,
14731,A Small Death in Lisbon,Robert Wilson,3.89,4580,male,Stamford,10,32,Berkley Books
14732,The One True Ocean,Sarah Beth Martin,3.31,108,female,,1,1,Sourcebooks Landmark
14733,The Halo Chronicles: The Guardian,Carey Corp,3.88,984,,,10,10,
14734,Renpet,DjaDja N Medjay,3.67,12,male,,3,3,331 Enterprises Corp.
14735,The Good Neighbor,Amy Sue Nathan,3.31,1062,,"Philadelphia, PA",5,5,St. Martin's Griffin
14736,"Beautifully Damaged (Beautifully Damaged, #1)",L.A. Fiore,3.99,29478,,"Bucks County, Pennsylvania",10,29,
14737,In the Name of Honour: A Memoir,Mukhtar Mai,3.89,1960,,,1,1,Virago Press (UK)
14738,Gray Hawk of Terrapin,Moss Whelan,4.42,33,,,2,2,Prodigy Gold Books
14739,"Gravity (The Taking, #1)",Melissa  West,3.79,8254,female,,10,18,Entangled Teen
14740,"Archangel's Kiss (Guild Hunter, #2)",Nalini Singh,4.23,47203,female,,10,188,Berkley Sensation
14741,Love the One You're With,Emily Giffin,3.72,150740,female,"Baltimore, Maryland",10,19,St. Martin's Press
14742,The Terror,Dan Simmons,4.07,38864,male,"Peoria, Illinois",10,183,"Little, Brown and Company"
14743,"Born Sinner (Se7en Sinners, #1)",S.L. Jennings,4.06,4544,female,,10,20,
14744,"The Undrowned Child (The Undrowned Child, #1)",Michelle Lovric,3.81,1012,female,,10,82,Orion Children’s Books
14745,"Vesper (Deviants, #1)",Jeff Sampson,3.61,3683,male,Nuremberg,10,16,Balzer + Bray
14746,"Succubus Revealed (Georgina Kincaid, #6)",Richelle Mead,4.26,20352,female,,10,77,Kensington
14747,Galápagos,Kurt Vonnegut Jr.,3.88,63303,male,"Indianapolis, Indiana",10,358,Dial Press
14748,Back to You,Priscilla Glenn,4.02,15944,female,New York,5,5,CreateSpace Independent Publishing Platform
14749,"Zodiac (Zodiac, #1)",Romina Russell,3.73,9877,female,Buenos Aires,6,6,Razorbill
14750,Happiness for Beginners,Katherine Center,4.05,7922,female,,10,12,St. Martin's Griffin
14751,California,Edan Lepucki,3.23,18346,female,"Los Angeles, CA",7,7,"Little, Brown and Company"
14752,"The Lions of Lucerne (Scot Harvath, #1)",Brad Thor,4.04,30035,male,,10,52,Pocket Star Books
14753,Hill Country Man,Loralee Lillibridge,4.5,16,female,,5,5,"Tell-Tale Publishing Group, LLC"
14754,"The Vincent Brothers (The Vincent Boys, #2)",Abbi Glines,4.12,47008,female,"Birmingham, Alabama",10,88,CreateSpace
14755,"Denial (Frank Clevenger, #1)",Keith Ablow,3.71,1034,male,"Marblehead, Massachusetts",10,18,
14756,Castle Cay (Julie O'Hara Mystery #1),Lee   Hanson,3.54,5458,female,Chicago,4,4,Rook Books
14757,Fury of Fate (Dragonfury 4.5),Coreene Callahan,4.15,1071,female,,10,25,
14758,Crusader,Edward Bloor,3.73,881,male,"Trenton, New Jersey",10,10,Scholastic Paperbacks
14759,Mystic Forest: Wishes,Melba S. Ketchum,4.45,11,female,Texas,2,2,Tall Pines Publishing
14760,The Pact (book 1),Robert Patrick Lewis,3.32,85,male,,4,4,"Tactical 16, LLC"
14761,Encore (The Replacement Guitarist #4),Lori Toland,4.12,86,female,,10,19,Lori Toland Books
14762,Graustark: The Story of a Love Behind a Throne,George Barr McCutcheon,3.61,108,male,"Lafayette, Ind.",10,103,Wildside Press
14763,Romance of the White Rose,Linda Cargill,3.67,3,,,10,145,
14764,The Doctor's Daughter: Journey to Justice,Belle Blackburn,4.09,173,,"Knoxville, TN",3,3,Demonbreun Press
14765,"Light of the World (Charmed, #36)",Scott Ciencin,4.02,284,,,10,89,Simon Spotlight Entertainment
14766,Cleopatra's Daughter,Michelle Moran,4.11,24438,female,San Fernando Valley,10,10,Quercus
14767,"New Frontier of Love (American Wilderness, #2)",Dorothy Wiley,4.22,580,female,,10,12,Createspace Independent Publishing Platform
14768,Chump Change,Dan Fante,3.93,1156,male,Los Angeles,10,26,Sun Dog Press
14769,Votes for Women,Joyce Marlow,3.81,32,female,"Manchester, England",10,25,Virago Press
14770,"Queene of Light (Lightworld/Darkworld, #1)",Jennifer Armintrout,3.37,984,female,,10,11,Mira
14771,"Ruining You (Ruining, #2)",Nicole Reed,4.24,10436,female,,8,8,Nicole Reed Books
14772,"Willow King (Willow King, #1)",Chris Platt,4.13,158,female,,10,21,Random House Books for Young Readers
14773,Must Remember (Solum #1),Colleen S. Myers,3.98,206,,"Pittsburgh, PA",10,22,Champagne Book Group
14774,"Mark of the Demon (Kara Gillian, #1)",Diana Rowland,3.82,13813,female,,10,23,Random House Inc
14775,Meeting Sam,A.   White,5,6,,Seattle,10,15,The Muses Port
14776,"Frostblood (Frostblood Saga, #1)",Elly Blake,3.88,18949,female,,3,3,"Little, Brown"
14777,Finding Nouf (Nayir Sharqi & Katya Hijazi #1),Zoë Ferraris,3.79,8534,female,,5,5,Houghton Mifflin Harcourt
14778,Never Bite a Boy on the First Date,Tamara Summers,3.85,1947,female,,10,10,HarperTeen
14779,"Sleeping Beauty: The One Who Took the Really Long Nap (Twice Upon a Time, #2)",Wendy Mass,4,2582,female,Livingston,10,65,Scholastic Paperbacks
14780,Caviar Dreams,Judy Nichols,4.06,17,female,"Cincinnati, Ohio",7,7,
14781,Tail of the Devil  (Mathias Drvar #1),Danielle DeVor,4.04,205,female,,10,23,Eirelander Publishing
14782,Death Unseen,Tia Dani,4,6,female,,10,21,Wild Rose Press
14783,"Heir to the Empire (Star Wars: The Thrawn Trilogy, #1)",Timothy Zahn,4.14,66351,male,"Chicago, IL",10,231,Bantam Spectra
14784,"Kushiel's Mercy (Imriel's Trilogy, #3)",Jacqueline Carey,4.32,16159,female,"Highland Park, Illinois",10,59,Grand Central Publishing
14785,"A Conjuring of Light (Shades of Magic, #3)",V.E. Schwab,4.36,69701,female,,10,44,Tor Books
14786,"Into the Gauntlet (The 39 Clues, #10)",Margaret Peterson Haddix,3.96,59519,female,Washington Court House,10,72,Scholastic Inc.
14787,"Shell Game (Kingdom Keepers, #5)",Ridley Pearson,4.14,5139,male,"Glen Cove, New York",10,117,Disney-Hyperion
14788,The Girls' Guide to Hunting and Fishing,Melissa Bank,3.33,129798,female,"Philadelphia, PA",5,5,Penguin Books
14789,"Forever Devoted (Tempting Signs, #2)",Virginia Nelson,3.69,49,female,"Connellsville, Pennsylvania",10,70,Fated Desires Publishing
14790,Chicago Burns and Other Side Trips (Geordie Kinloch # 3),Gavin R. Dobson,4.5,6,male,Wuppertal,8,8,Librario Publishing Ltd
14791,V2,Dave Davies,3.72,36,,,10,19,
14792,Josey's Mountain,Elle Marlow,4.06,85,female,,10,37,Summer Solstice
14793,The Dysfunctional Test,Kelly Moran,4.09,1184,female,,10,29,"Samhain Publishing, Ltd."
14794,Ironclad,Paul Camster,5,3,,,10,18,
14795,"Labyrinth (Languedoc, #1)",Kate Mosse,3.57,45675,female,West Sussex,10,39,Berkley Books
14796,Conquistador,S.M. Stirling,3.88,3011,male,Metz,10,127,Roc
14797,The Ruins,Scott B. Smith,3.56,29728,,"Summit, New Jersey",5,5,Vintage
14798,The First Law Trilogy,Joe Abercrombie,4.51,7601,male,"Lancaster, England",10,55,SFBC; Book Club edition
14799,The First Witness,Todd Easterling,3.48,205,male,,2,2,Virgin Iconic
14800,Moon 514: Blaze and the White Griffon,Drew Briney,3.63,30,male,Yakima,10,12,On the Fly Publications
14801,"The Iron Traitor (The Iron Fey: Call of the Forgotten, #2)",Julie Kagawa,4.12,13056,female,,10,73,Harlequin Teen
14802,"The Evolution of Elsa Kreiss (The Checkpoint, Berlin Detective, #2)",Michele E. Gwynn,4.56,16,female,Wiesbaden,10,48,
14803,Fossils of Memory,Kruti Mehta,4.69,16,,Ahmedabad,2,2,Cyberwit.net
14804,The Devil's Advocate,L.E.  Parker,3.5,6,,,5,5,Lulu.com
14805,The Calypso Directive,Brian  Andrews,3.89,150,male,,10,12,Arcade
14806,Sanctity,S.M. Bowles,3.75,16,female,,6,6,
14807,"Ethan Justice: Origins (Ethan Justice, #1)",Simon Jenner,3.86,798,male,"Brigg, Lincolnshire",10,17,
14808,"Full Circle (Sweep, #14)",Cate Tiernan,4.2,7283,female,New Orleans,10,39,Puffin
14809,The Arrow of Sherwood,Lauren  Johnson,4.08,52,,Bristol,2,2,Pen & Sword Books
14810,Red Storm Rising,Tom Clancy,4.16,67512,male,"Baltimore County, Maryland",10,288,Random House Audio
14811,"Knots and Crosses (Inspector Rebus, #1)",Ian Rankin,3.83,38234,male,"Cardenden, Scotland",10,202,St. Martin's Press
14812,"Shadow of a Lie (Carmichael Saga, #2)",Independently Published,4.5,4,,,10,10,Elisabeth Cannell
14813,Old Custer,Eli Cash,4.05,79,,,1,1,
14814,"When the Devil Holds the Candle (Konrad Sejer, #4)",Karin Fossum,3.74,5290,female,Sandefjord,10,41,Mariner Books
14815,Mulberry Cottage,Linda   Franklin,3.98,43,,,10,26,
14816,Food Truck Baby,Nicole Higginbotham-Hogue,3.42,45,,,10,33,Amazon Digital Services
14817,"Darkness Fades (Darkness Falls, #3)",Jessica Sorensen,3.95,997,female,,10,253,
14818,"Only Yours (Fool's Gold, #5)",Susan   Mallery,4.16,13097,female,,10,477,HQN
14819,Maximilian and Carlotta Are Dead,Scott R. Larson,4.5,4,male,Bakersfield,4,4,Scott R. Larson
14820,"Brink of Eternity (Guardians of Ascension, #2.5; Dawn of Ascension, #1)",Caris Roane,4.12,712,female,,10,67,
